angle_past_threshold,angle_future_threshold,average_r_value,average_p_value,average_std_err,score,data_loss
75,70,0.9925009702590347,8.429089029519557e-29,0.012570452378991157,0.5942435369175216,64.01826484018265
85,85,0.9923242244427208,3.068486465156404e-34,0.011519164722365234,0.594242618193396,65.88785046728972
80,85,0.9923305278628587,1.5222151940095795e-33,0.011726455942024094,0.5942256711235128,65.3953488372093
70,75,0.9924876831497758,5.928166491847292e-30,0.012681887457517426,0.5942244211441137,63.65296803652968
70,85,0.9922325383000652,5.3627627710659746e-30,0.01215832271224668,0.5941236907088144,64.14746543778801
115,85,0.9919581952876881,2.596425285329313e-34,0.010623724229941641,0.5941125447496187,68.07692307692308
120,80,0.9918646498161237,1.6089506880373334e-32,0.010518995005754594,0.5940668903890987,68.07692307692308
75,90,0.992023212842969,5.77763657377216e-33,0.011912032814011528,0.5940227244243803,65.11627906976744
110,90,0.991810125701876,5.085290257190562e-36,0.010752504891477166,0.5940108249319779,67.98076923076923
65,80,0.9921183947357505,1.1704194910622567e-27,0.012685799583777163,0.5940024568830725,63.10502283105023
105,95,0.9917447903452133,2.6616080587508237e-38,0.010943320729125178,0.5939525421342154,67.98076923076923
95,100,0.9917917784469887,4.605571375114957e-39,0.011270908039935437,0.5939479762641997,67.46411483253588
125,70,0.99158911437221,4.8707591485267976e-29,0.010345759411740539,0.5939188926821519,67.5598086124402
70,95,0.9918704839839275,4.9396422519759736e-30,0.012242030120779962,0.5938980873782784,64.93023255813954
125,75,0.9915529945148212,1.3001069228257152e-31,0.010408329166938388,0.5938909637921987,67.98076923076923
65,75,0.9919817533788394,1.1539454203413696e-27,0.013096857184154233,0.5938793663088883,62.727272727272734
70,100,0.9918029945120751,5.0195284792093335e-30,0.012305044757173238,0.5938512922315277,65.32710280373831
75,105,0.9917159215240163,1.5885819297627904e-32,0.01205344357086394,0.5938242085573233,66.0377358490566
75,110,0.991704932046993,1.274375600052836e-32,0.012104317972620708,0.5938125274309336,66.25592417061611
65,85,0.9917140292086238,1.17916295301916e-27,0.012526095364325317,0.5937758079887417,63.211009174311926
70,90,0.9915457172427412,5.404394512592675e-30,0.012145463335464951,0.5937128840120982,64.25925925925927
70,115,0.9915726112457547,1.7834583666341189e-29,0.012370505433518444,0.5937065162041009,65.97156398104266
80,105,0.9914158316206422,1.0187604395453719e-32,0.011821698846029715,0.5936673290877823,66.25592417061611
65,90,0.9914761777967652,1.1970741937729818e-27,0.012313932237734674,0.5936543134542857,63.594470046082954
60,80,0.9916174162700975,8.574250528930587e-26,0.013311634504702985,0.5936392863115881,62.0
70,70,0.9915872413940315,1.0223448952791631e-28,0.013198952236360893,0.5936324496127828,62.81818181818182
65,95,0.991433067846469,1.0147667182646262e-27,0.012383592034614102,0.59362148150442,64.07407407407408
75,115,0.9913387377701177,1.2779653904741787e-32,0.012116693503806985,0.5935915733116899,66.19047619047619
65,120,0.9914192535203973,1.1793377690820599e-27,0.01266359600104059,0.5935851925121344,65.6872037914692
65,100,0.9913201714084232,1.0307023089589346e-27,0.012452928607786495,0.5935468099842752,64.46511627906976
60,75,0.9915323839399779,8.452980037379988e-26,0.01373997394995061,0.5935454329689916,61.6289592760181
110,95,0.9910408794178932,2.6773374111101344e-38,0.010821956415037042,0.5935423320092322,68.01932367149759
100,100,0.9910775785969844,1.0818755993137158e-39,0.011084814478721802,0.5935380657103184,67.5
120,85,0.9909854744964334,2.604411362194416e-34,0.01054845645162566,0.5935364390526975,68.01932367149759
55,80,0.9914520978933787,9.028563069012818e-24,0.013948781215128119,0.5934763806145144,60.995475113122176
70,120,0.9911887864332064,1.7884400939152195e-29,0.012385520104574917,0.5934747198494663,65.9047619047619
115,90,0.9908545446152656,5.10095408739606e-36,0.010652972456328732,0.5934474295235265,67.92270531400966
80,110,0.991023214193632,1.0245161999622518e-32,0.011845089676150599,0.5934294195485642,66.28571428571428
65,70,0.9913212164791007,1.2053236627890294e-27,0.013643869703005816,0.5934283429171597,61.990950226244344
85,105,0.990951814395091,5.408725569520864e-35,0.011586611088386723,0.5934124275282159,66.38095238095238
70,110,0.9910851303193952,2.2681741983335607e-29,0.01240180696701695,0.5934108974949354,65.66037735849056
65,125,0.9911264663807191,1.4207954407553517e-28,0.012681845228125961,0.5934076953056188,65.61904761904762
60,100,0.9911093522358257,2.955015084468893e-26,0.012644528585516448,0.5934011584829438,63.70370370370371
55,75,0.9913919002954049,8.904601795476659e-24,0.014394504561098477,0.5933956897211331,60.630630630630634
60,85,0.9911792743085535,8.636231864679555e-26,0.013132399845086658,0.5933943246006234,62.10045662100456
125,80,0.9907063514448304,1.608981495251408e-32,0.010441518213699865,0.5933796590455283,67.92270531400966
130,75,0.9906747450253018,1.304024906700153e-31,0.010344225634650688,0.593370424451716,67.92270531400966
75,120,0.9909590229706357,1.2815754621986486e-32,0.012140318161300893,0.5933613819662512,66.1244019138756
70,105,0.9909684878160343,5.23562095782527e-30,0.012312969526292827,0.5933497957369913,65.25821596244131
50,80,0.9913047504053317,1.3725970136026463e-21,0.014371474248310964,0.5933457028183678,60.18018018018017
130,70,0.9905719162682528,4.8960757187365237e-29,0.010284073455100181,0.5933147424154417,67.5
60,130,0.9909990192087096,6.254863844652501e-26,0.013040651174912179,0.5932953464077345,65.42857142857143
60,90,0.9909604084721918,8.762924743488116e-26,0.01289301139957838,0.5932869439433572,62.477064220183486
60,120,0.9909219191527608,6.270192964975664e-26,0.012889207294203514,0.5932642307622361,65.0
50,75,0.9912362580619535,1.3542141295026036e-21,0.014803075859834865,0.5932614472511886,59.82062780269059
65,115,0.9908761528723972,1.1915400932481387e-27,0.012667294465430624,0.5932589622768952,65.28301886792453
80,115,0.9906883360590972,1.0274185121420984e-32,0.011867207143770014,0.5932262809210813,66.2200956937799
55,85,0.9909777892078779,9.091904583587622e-24,0.013754500455303584,0.5932112234791963,61.09090909090909
60,115,0.9907949413682854,6.27047819726039e-26,0.01279999903019594,0.5931969649179516,64.69483568075117
85,110,0.9905967316610763,5.43954286344005e-35,0.011619671336519708,0.5931960718629937,66.41148325358853
60,125,0.9908083063672133,6.321164725741799e-26,0.01294746180940628,0.5931902376393874,65.11848341232226
65,130,0.9907445324747879,1.428710735689922e-28,0.012723648292265766,0.5931743546556462,65.64593301435406
90,105,0.9905145894810762,1.2962266874804763e-37,0.011370465650010533,0.5931717071236446,66.50717703349282
70,125,0.9906838948271183,1.7884400939152195e-29,0.012393972090666195,0.5931709396872044,65.74162679425838
60,95,0.9907498546755997,2.919952191250564e-26,0.0128051298839292,0.5931693998169669,62.94930875576037
65,110,0.9906983478202471,1.1897736701534836e-27,0.012585986700780535,0.5931604100220702,64.97652582159624
60,110,0.9907022577512217,7.180429980093263e-26,0.012717743593713604,0.5931495802913617,64.39252336448598
55,90,0.9908024707335107,9.221173369047062e-24,0.013488429036431236,0.5931326395364632,61.46118721461187
60,70,0.990929932995853,8.265830078985479e-26,0.014294371243198616,0.5931285226731919,60.9009009009009
45,80,0.9910854261079111,9.081992532754095e-20,0.015411922686360671,0.5931100633961106,59.37219730941704
50,115,0.9906980270860839,1.6950952653763727e-22,0.013365509110458298,0.5930822653406045,63.348837209302324
65,105,0.9905447605401961,1.1710969941780054e-27,0.01248303683394889,0.5930785526407227,64.48598130841121
50,85,0.990818897681192,1.3894127237552316e-21,0.014175468803082002,0.593073791728407,60.27149321266968
50,120,0.9906920052631498,1.0118781513394518e-23,0.013459769043946414,0.5930692262534952,63.64485981308411
75,125,0.9904565940008773,1.281575462198648e-32,0.012157044920896812,0.5930582519084368,65.96153846153847
115,95,0.9902134978494682,2.6854493265079013e-38,0.010719257624750173,0.5930561729472058,67.96116504854369
105,100,0.9902134274042549,1.0351838595868634e-39,0.010919751576953346,0.5930360812848576,67.43961352657006
60,105,0.990498099535591,8.814501187121482e-26,0.012697089104352773,0.5930291508109192,63.813953488372086
50,90,0.9906678570209518,1.4086655558404176e-21,0.01387911432899665,0.5930128027796715,60.63636363636363
45,90,0.9908363140039987,9.287002786276879e-20,0.01490238833962721,0.5930115495684365,59.90950226244344
80,120,0.9903349187648448,1.0303373147333776e-32,0.011899175484606587,0.5930110337104462,66.15384615384615
85,115,0.9902800034740704,5.455084413117267e-35,0.011651852833109594,0.5930028168011312,66.34615384615384
45,85,0.990853998802549,9.16290061513209e-20,0.01522738433333845,0.5929896608481955,59.54954954954955
55,130,0.9905377566074214,7.560127944785446e-24,0.013425230077421947,0.5929801309567106,64.83412322274881
90,110,0.9901942392072612,1.3035092816670858e-37,0.011411852007115537,0.5929753583236451,66.53846153846153
55,135,0.9905298599304165,6.735863333746561e-26,0.013432661167140376,0.5929746498415358,64.95238095238095
55,110,0.9904956966161791,8.268057614315494e-24,0.013229093687667316,0.5929745086009407,63.53488372093024
120,90,0.990035772398718,5.1163648800895226e-36,0.010573662578212583,0.5929640971814095,67.86407766990291
70,130,0.9903119861914295,1.7984875101731704e-29,0.012441235357832571,0.5929430681790744,65.76923076923077
125,85,0.9899806903510284,2.60441137143766e-34,0.010467270936794195,0.5929416871169376,67.86407766990291
130,80,0.989959823592965,1.6138424665728185e-32,0.010374590029921688,0.5929384351527869,67.86407766990291
55,115,0.9904501067948867,7.747506771766985e-24,0.01332042402427509,0.5929380216745045,63.83177570093458
55,120,0.9904336416868047,7.464156258582691e-24,0.013416104563437857,0.592918574555739,64.13145539906104
50,110,0.9904024787761025,1.0398850325263767e-21,0.013394729055748438,0.5929020143600867,62.77777777777778
45,75,0.9908019374725178,1.310100060612527e-19,0.015793506453508344,0.5929018118381598,58.92857142857143
55,70,0.9906457370747993,1.7041330125419125e-23,0.014913328508152508,0.5928961093940643,59.82062780269059
60,135,0.9903203578083349,6.237683510017021e-26,0.013075096270970688,0.5928847050579039,65.16746411483254
55,105,0.990304000107689,8.152556812108122e-24,0.013188959644452316,0.5928635041001682,62.87037037037037
50,125,0.9903441594415627,9.980362215461366e-24,0.013523098022439306,0.5928541858626938,63.755868544600936
135,75,0.9898001420628763,1.3040249067193818e-31,0.01027728134979614,0.5928523571027461,67.76699029126215
55,125,0.9902867813021131,7.432040948311048e-24,0.013393350404218973,0.5928327337408459,64.33962264150944
75,130,0.9900869393613323,1.2888571409611405e-32,0.012208865220158712,0.5928312770947834,65.9903381642512
50,130,0.9903167532498438,1.0134367799189398e-23,0.013640998599792661,0.5928259520899269,64.15094339622641
45,95,0.9904790592178208,9.393018796698426e-20,0.01469638548083594,0.5928177969826088,60.18181818181818
55,100,0.9902356255889754,7.994151483407472e-24,0.013237331841816304,0.5928176421692035,62.30414746543779
95,105,0.9898843817964466,3.518421975173415e-39,0.011163498198272403,0.5928142792580406,66.53846153846153
85,120,0.9899434575003397,5.470715027447523e-35,0.011690720030193459,0.5927970024971845,66.28019323671498
55,95,0.9902188763465566,9.331738996972861e-24,0.013345579137938131,0.5927967678941402,61.74311926605505
90,115,0.9898966830933025,1.3072656552697952e-37,0.011452018148938628,0.5927928080410876,66.47342995169082
65,135,0.9900818096108739,1.4247420954391895e-28,0.012763552140457714,0.5927727305524785,65.38461538461539
45,120,0.9902960874884102,1.263913006645036e-20,0.014068612145405564,0.5927707912785055,62.697674418604656
135,70,0.989582641369426,4.896075884086816e-29,0.010224943059311398,0.5927270905157244,67.34299516908212
80,125,0.9898574904218091,1.0303373147333772e-32,0.011922021171200654,0.5927222921359655,65.9903381642512
50,70,0.9904018564867972,1.391924233725593e-21,0.015246259438626432,0.5927164879482157,58.92857142857143
110,100,0.9896482043842827,1.037194736564628e-39,0.010797363117894995,0.5927091863187801,67.47572815533981
50,105,0.9900827029543734,1.0137432905386461e-21,0.01345322083098624,0.5927042996895253,61.935483870967744
50,95,0.9901147338342748,1.4251219291562754e-21,0.013705697363691576,0.5926982705641957,60.91324200913242
95,110,0.9896113641023202,3.521964427695337e-39,0.011209794973034865,0.5926458389640886,66.57004830917874
45,100,0.9901408358040243,9.501483216968237e-20,0.014450480160405284,0.592639453466374,60.456621004566216
50,135,0.9900252384018422,4.722311303355882e-22,0.013760625803005692,0.5926390804608047,64.26540284360189
120,95,0.9895004018870058,2.693611750442841e-38,0.010636245284627633,0.5926366166037407,67.90243902439025
50,100,0.989965774754922,1.0425835905854207e-21,0.013537156658343671,0.5926257491871187,61.37614678899082
55,140,0.9899407319486937,5.72071124931038e-27,0.01339771123774847,0.5926246680454413,64.5933014354067
90,120,0.9895780477419687,1.311043876279818e-37,0.011495712408863644,0.5925972574042948,66.40776699029126
130,85,0.9893347549509033,2.612303527108685e-34,0.01039858265768815,0.5925609947047732,67.8048780487805
45,115,0.9899584981032026,4.0887864358534936e-20,0.014144465696385772,0.5925606522922829,62.03703703703704
70,135,0.9896693381291698,1.793449730032637e-29,0.012485116144400088,0.5925530912630618,65.5072463768116
45,125,0.9898867420227949,1.215980225873741e-20,0.014138241755479158,0.592518221038129,62.80373831775701
85,125,0.9894793012400527,5.470715027447106e-35,0.011718596800975612,0.592515721063934,66.11650485436893
50,140,0.9898120307416505,4.734863378981254e-22,0.013791514305664805,0.5925080670144238,64.19047619047619
80,130,0.9895049596806144,1.0362249565318535e-32,0.011976422545033708,0.5925053335538653,66.01941747572816
45,110,0.9898435978087404,4.4939983220770674e-20,0.014177828852523382,0.5924883757999919,61.47465437788019
135,80,0.9891944927349123,1.6138424665728188e-32,0.01030402960613969,0.5924862926803334,67.70731707317074
95,115,0.9893474180171226,3.532159211098129e-39,0.011254748566161122,0.5924829759536574,66.50485436893204
100,105,0.9893000954431249,6.946733520943286e-41,0.010983260470844376,0.5924817312187904,66.57004830917874
125,90,0.9891654900579441,5.116364880087339e-36,0.01048892885445274,0.5924504011493211,67.70731707317074
40,130,0.9898507683533492,5.365515613651247e-19,0.014626912658081992,0.5924477697462013,62.616822429906534
75,135,0.9894528225087225,1.285205987587313e-32,0.012255980312378132,0.5924460954739956,65.72815533980582
140,75,0.989109000221324,1.3040249067193818e-31,0.01020972411944846,0.5924444277208495,67.60975609756098
60,140,0.9895295351013943,6.18669427151552e-26,0.013026305073334032,0.5924150905535032,64.71153846153847
45,130,0.989715806558522,1.2345520765087882e-20,0.014262928038149061,0.5924031911312982,63.19248826291079
45,135,0.9896706473012314,1.2408975508409445e-20,0.014276807069041397,0.5923747076738347,63.49056603773585
100,110,0.9890722733183112,5.297831740132122e-41,0.011031895754854663,0.5923401744155011,66.60194174757281
90,125,0.9891255469234994,1.311043876237819e-37,0.011529686236490493,0.5923223595304506,66.2439024390244
35,130,0.9897041488351866,4.858429142993986e-17,0.015142061907594075,0.5923082831103526,61.86046511627907
65,140,0.9892970016430939,1.4129673673777086e-28,0.012718106253510867,0.5923063903605053,64.92753623188405
50,145,0.9894631249565724,8.658650221360639e-24,0.013734637397645176,0.5923044112341789,63.92344497607656
85,130,0.9891348752636491,5.502246526164344e-35,0.011776119464291135,0.5923033132117603,66.14634146341464
95,120,0.9890559570877933,3.5424267710716875e-39,0.01130303815615315,0.5923032704370607,66.4390243902439
115,100,0.9889514763121584,1.0402862548694743e-39,0.010693032320498768,0.5923015825552451,67.41463414634147
45,105,0.9895295799921079,9.590075135075167e-20,0.014260367934184958,0.5922917112018462,60.642201834862384
40,135,0.9896066182382756,5.418784859846204e-19,0.014729276601208085,0.5922910432828444,62.81690140845071
55,145,0.9893692151735606,6.581800326390648e-29,0.013326538255111903,0.5922888752786252,64.23076923076924
35,135,0.9896004518345949,4.763116839336449e-17,0.01520172226649015,0.5922400988741079,62.149532710280376
45,145,0.9893987436034384,3.0795045196130266e-24,0.014181144147268492,0.5922211317473361,63.523809523809526
100,115,0.98884011335118,5.31188834761277e-41,0.01108138781491519,0.5921959292292165,66.53658536585367
125,95,0.9887234434132381,2.6936117500011483e-38,0.010542925496388269,0.592179773498304,67.74509803921569
135,85,0.9886533501337735,2.612303527108685e-34,0.010318399548699047,0.5921601701253942,67.64705882352942
80,135,0.9888907689147762,1.0332727486784864e-32,0.012027891300435974,0.5921316722188221,65.75609756097562
140,70,0.9885834853493497,4.896834241072405e-29,0.010235555214496466,0.5921265356881602,67.08737864077669
140,80,0.9885775064252594,1.6138424665728188e-32,0.010227333562071618,0.5921237704989485,67.54901960784314
130,90,0.9886063575232661,5.131869016087212e-36,0.010413229928358848,0.5921224915211237,67.64705882352942
145,75,0.9885537933592402,1.3040249067193818e-31,0.01013168028834151,0.59211910798671,67.45098039215686
90,130,0.9887898951688219,1.3186662243517316e-37,0.011588144786788936,0.5921151226226141,66.27450980392156
45,140,0.9892299176196077,1.2441098508246288e-20,0.014316395195502308,0.5921063110522143,63.41232227488152
70,140,0.9888974220782657,1.7785043156156983e-29,0.012442007004089987,0.5920942525465505,65.0485436893204
20,130,0.9900328393215195,9.270890420206263e-11,0.019379821590063198,0.5920817214060927,59.44954128440367
60,145,0.9889504244764639,6.15315874148742e-26,0.01295886934610225,0.5920743677512681,64.34782608695652
105,105,0.9885650451030273,2.0920330941336985e-41,0.010821280790519092,0.5920568989827645,66.50485436893204
95,125,0.9886224023432928,3.542426766847363e-39,0.011340822625180113,0.5920393591434576,66.27450980392156
40,145,0.9891624688463856,5.1762873312232e-27,0.014632514178265986,0.5920342298900048,62.8436018957346
100,120,0.9885733152594378,5.327385512315081e-41,0.01113152469871037,0.5920308366857917,66.47058823529412
30,130,0.9893763284544472,1.8387318400203776e-14,0.01595682280071259,0.5920301147925915,60.92592592592593
40,140,0.9891466757438261,5.430473673870685e-19,0.014769975209004471,0.5920110079253952,62.735849056603776
45,150,0.9890179186931682,3.139047487874386e-36,0.01418139650130896,0.59199261156577,63.34928229665072
75,140,0.9886835428053071,1.2743756000514647e-32,0.012216312848006674,0.5919884943983835,65.26829268292683
35,140,0.9891650433458875,4.6996427813634143e-17,0.015243240902753804,0.5919747019172571,62.06572769953051
30,135,0.9892815136347459,1.8616186027407722e-14,0.0159749282716613,0.5919714153536758,61.302325581395344
65,145,0.9887075863469615,1.4052250797607725e-28,0.012653161626136418,0.5919592356455633,64.56310679611651
105,110,0.9883904494275261,4.1001672592247116e-42,0.010870930886568661,0.5919471765678588,66.53658536585367
120,100,0.9883378427105793,1.0434098815288262e-39,0.010604404325148555,0.5919422651938328,67.3529411764706
85,135,0.9885301624077165,5.486435472928238e-35,0.011831150109113179,0.5919349824337186,65.88235294117646
50,150,0.988771947572468,8.61295813575979e-24,0.01369769107769856,0.591893399435711,63.55769230769231
130,95,0.9882187173270142,2.7018239809069554e-38,0.010456332027363464,0.5918855971934721,67.6847290640394
55,150,0.9886776241577271,6.546603533201393e-29,0.013293124127411517,0.5918772620818951,63.86473429951691
25,135,0.9893223024741089,2.8324173980966145e-12,0.017207021894110098,0.5918726792942045,60.370370370370374
150,75,0.9880799307614103,1.3040249067193818e-31,0.010036554736200035,0.5918443029832261,67.29064039408867
95,130,0.9883018331372438,3.5631427124752255e-39,0.011398336789087294,0.5918412662034376,66.30541871921181
140,85,0.9880872660181808,2.612303527108685e-34,0.01022932570868414,0.59182942704004,67.48768472906403
105,115,0.9881955718675512,4.098225778278795e-42,0.010921079142878215,0.5918252352062429,66.47058823529412
145,80,0.9880638855085836,1.6138424665728188e-32,0.01013821077201446,0.5918245102279487,67.38916256157636
25,130,0.9892208093016434,3.667689514871512e-12,0.01719771246421595,0.591812714333464,60.0
20,135,0.9895447054014792,9.312860864613593e-11,0.019233950682671228,0.5918034281446819,59.44700460829493
40,150,0.9887521262372042,2.1978753560525963e-28,0.014663074864744774,0.591784968255848,62.761904761904766
25,140,0.9891774575597714,5.4033455751688316e-14,0.017251329835615947,0.591781341552285,60.372093023255815
145,70,0.9879932396649173,4.896834241072405e-29,0.010166809791311763,0.5917792628198191,66.92682926829269
110,105,0.988079114317886,1.6970230047625242e-41,0.010702008322108733,0.5917772677585207,66.53658536585367
100,125,0.9881563370630106,5.327385087412288e-41,0.011170581623204251,0.591776744075486,66.30541871921181
135,90,0.9879904703880205,5.1318690160872116e-36,0.010320557869459115,0.5917622264458664,67.48768472906403
90,135,0.9881956531655085,1.3148440034115683e-37,0.011645065004034361,0.5917528853989016,66.00985221674877
30,140,0.9889128699205568,8.746750480739461e-15,0.01601469840527504,0.5917462521118039,61.21495327102804
70,145,0.9883070100372833,1.7686783249216813e-29,0.012380725385038384,0.5917461334838661,64.6829268292683
35,145,0.9887733345049455,4.697378177401306e-17,0.01528768180203229,0.591735232522764,61.9811320754717
110,110,0.9879387837522982,2.824663191660787e-44,0.010750078333815891,0.5916882624179973,66.56862745098039
80,140,0.9881400919310677,1.024516199960872e-32,0.011990800121042982,0.5916849751465363,65.29411764705883
105,120,0.9879560090023576,4.109896293188038e-42,0.010969681328305505,0.591676637268584,66.4039408866995
60,150,0.9882706915052244,6.119988074417407e-26,0.012927580248145259,0.5916696568783201,63.980582524271846
75,145,0.9880871195211768,1.2672561832914006e-32,0.01215722604617041,0.591636549108089,64.90196078431373
30,145,0.9886964159236459,4.7615014849439785e-15,0.01601378027319144,0.5916164715268669,61.220657276995304
15,130,0.9896285649947278,4.810722219504473e-09,0.021681804350724733,0.5916089571185476,58.264840182648406
155,75,0.9876352962114507,1.3040249067193818e-31,0.00992825965132324,0.5915883517617382,67.12871287128714
100,130,0.987851050241652,5.35872260881887e-41,0.011225831344557631,0.5915880470105354,66.33663366336634
110,115,0.9877663954221224,1.4317493355397842e-44,0.010797808776048972,0.5915800563756686,66.50246305418719
150,80,0.9876086789801332,1.6138424665728188e-32,0.010036564421072347,0.5915615509459726,67.22772277227723
35,150,0.9884689165616622,9.591576000992304e-26,0.015217415480983766,0.591559608388899,61.990521327014214
65,150,0.9880311737242355,1.397567177418752e-28,0.012624344909039999,0.5915562697436373,64.19512195121952
135,95,0.9876374186982869,2.7018239809068165e-38,0.010352447986973485,0.5915472064202748,67.52475247524752
145,85,0.987597116300576,2.612303527108685e-34,0.010131998588909777,0.5915450699214546,67.32673267326733
125,100,0.9876380504064398,1.0434098771649597e-39,0.010503191696202289,0.5915325110742435,67.19211822660098
45,155,0.9882203085915124,2.3147632726121722e-29,0.014143864448010683,0.5915177987101063,62.78846153846154
40,155,0.9883063074161209,1.48747252259755e-23,0.014696014741797598,0.5915141829754927,62.48803827751196
145,65,0.9875432507019067,4.3677175306098804e-27,0.010221701000188224,0.5915037803211252,66.50485436893204
150,70,0.9875058712818877,4.896834241072405e-29,0.010083465717748048,0.5914951761973578,66.76470588235294
85,140,0.9877877268728558,5.43954286204851e-35,0.011795900599586538,0.5914930460637549,65.41871921182266
95,135,0.9877263006404078,3.5527545413004996e-39,0.011455856430264722,0.5914901947412182,66.03960396039604
140,90,0.9874584332766458,5.1318690160872116e-36,0.010222262949958644,0.5914528336709917,67.32673267326733
